artist,artist_followers,artist_popularity,duration_ms,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,lyric_total_word_count,lyric_unique_word_count,popularity,release_date,release_year,song_id,song_name,track,win/loss
50 Cent,4674540,83,209106,0.0253,https://api.spotify.com/v1/audio-analysis/5D2mYZuzcgjpchVY1pmTPh,0.614,209107.0,0.574,5D2mYZuzcgjpchVY1pmTPh,3.2e-05,11.0,0.38,-7.961,1.0,0.466,125.173,5.0,https://api.spotify.com/v1/tracks/5D2mYZuzcgjpchVY1pmTPh,audio_features,spotify:track:5D2mYZuzcgjpchVY1pmTPh,0.755,662,227,76,2005,2005,5D2mYZuzcgjpchVY1pmTPh,Candy Shop,Candy Shop,0
Tim McGraw,2496804,75,300333,0.492,https://api.spotify.com/v1/audio-analysis/7B1QliUMZv7gSTUGAfMRRD,0.416,300333.0,0.546,7B1QliUMZv7gSTUGAfMRRD,0.0,7.0,0.0845,-7.728,1.0,0.0297,159.929,4.0,https://api.spotify.com/v1/tracks/7B1QliUMZv7gSTUGAfMRRD,audio_features,spotify:track:7B1QliUMZv7gSTUGAfMRRD,0.418,412,149,62,2004-08-17,2004,7B1QliUMZv7gSTUGAfMRRD,Live Like You Were Dying,Live Like You Were Dying,0
50 Cent,4674540,83,214226,0.206,https://api.spotify.com/v1/audio-analysis/69bHJ9qs5FrUJbKP8xU8uZ,0.925,214227.0,0.659,69bHJ9qs5FrUJbKP8xU8uZ,7.88e-05,3.0,0.279,-4.763,1.0,0.231,97.018,4.0,https://api.spotify.com/v1/tracks/69bHJ9qs5FrUJbKP8xU8uZ,audio_features,spotify:track:69bHJ9qs5FrUJbKP8xU8uZ,0.71,717,227,65,2005,2005,69bHJ9qs5FrUJbKP8xU8uZ,Disco Inferno,Disco Inferno,0
Rita Ora,3058118,86,190000,0.288,https://api.spotify.com/v1/audio-analysis/6xtcFXSo8H9BZN637BMVKS,0.531,190000.0,0.854,6xtcFXSo8H9BZN637BMVKS,0.0,10.0,0.0773,-3.149,1.0,0.198,94.419,4.0,https://api.spotify.com/v1/tracks/6xtcFXSo8H9BZN637BMVKS,audio_features,spotify:track:6xtcFXSo8H9BZN637BMVKS,0.456,598,95,91,2018-09-21,2018,6xtcFXSo8H9BZN637BMVKS,Let Me Love You,Let You Love Me,0
Daryl Hall & John Oates,649141,75,144333,0.5,https://api.spotify.com/v1/audio-analysis/5E3P9e1hvjyIOlFyqNB5eD,0.597,144333.0,0.643,5E3P9e1hvjyIOlFyqNB5eD,0.0,5.0,0.0435,-6.303,1.0,0.134,167.963,4.0,https://api.spotify.com/v1/tracks/5E3P9e1hvjyIOlFyqNB5eD,audio_features,spotify:track:5E3P9e1hvjyIOlFyqNB5eD,0.823,13871,5251,69,2005-04-25,2005,5E3P9e1hvjyIOlFyqNB5eD,Rich Girl,Rich Girl - Remastered,0
Frankie J,229259,64,225293,0.098,https://api.spotify.com/v1/audio-analysis/6LpYKfPDviJJDWNDOrtnoA,0.649,225293.0,0.51,6LpYKfPDviJJDWNDOrtnoA,0.0,8.0,0.3,-8.329,1.0,0.0432,75.039,4.0,https://api.spotify.com/v1/tracks/6LpYKfPDviJJDWNDOrtnoA,audio_features,spotify:track:6LpYKfPDviJJDWNDOrtnoA,0.557,563,182,35,2005-03-29,2005,6LpYKfPDviJJDWNDOrtnoA,Obsession (No Es Amor),Obsesion (No Es Amor) (feat. Baby Bash) - Featuring Baby Bash,0
Rodney Atkins,749972,68,160991,0.00719,https://api.spotify.com/v1/audio-analysis/2BgunkkepMPFpArQj1Dx5s,0.564,160991.0,0.904,2BgunkkepMPFpArQj1Dx5s,0.0,7.0,0.528,-3.808,1.0,0.0582,124.102,4.0,https://api.spotify.com/v1/tracks/2BgunkkepMPFpArQj1Dx5s,audio_features,spotify:track:2BgunkkepMPFpArQj1Dx5s,0.637,342,120,74,2018-03-23,2018,2BgunkkepMPFpArQj1Dx5s,Caught Up,Caught Up In The Country,0
Queen Naija,526834,68,176075,0.172,https://api.spotify.com/v1/audio-analysis/3qmm9AdG0TnShv0drgXNIQ,0.592,176076.0,0.571,3qmm9AdG0TnShv0drgXNIQ,0.0,1.0,0.106,-7.132,1.0,0.174,104.95,4.0,https://api.spotify.com/v1/tracks/3qmm9AdG0TnShv0drgXNIQ,audio_features,spotify:track:3qmm9AdG0TnShv0drgXNIQ,0.424,482,174,71,2018-06-29,2018,3qmm9AdG0TnShv0drgXNIQ,Karma,Karma,0
K.Flay,205685,68,188706,0.118,https://api.spotify.com/v1/audio-analysis/4q604hQba5940BbOoaenmz,0.77,188707.0,0.655,4q604hQba5940BbOoaenmz,0.0234,2.0,0.125,-5.369,1.0,0.0316,129.964,4.0,https://api.spotify.com/v1/tracks/4q604hQba5940BbOoaenmz,audio_features,spotify:track:4q604hQba5940BbOoaenmz,0.639,215,118,65,2017-04-07,2017,4q604hQba5940BbOoaenmz,Some Cut,Blood In The Cut,0
Montell Jordan,291599,62,238800,0.0159,https://api.spotify.com/v1/audio-analysis/6uQKuonTU8VKBz5SHZuQXD,0.799,238800.0,0.63,6uQKuonTU8VKBz5SHZuQXD,0.0,0.0,0.453,-9.279,1.0,0.0748,103.647,4.0,https://api.spotify.com/v1/tracks/6uQKuonTU8VKBz5SHZuQXD,audio_features,spotify:track:6uQKuonTU8VKBz5SHZuQXD,0.772,687,226,66,1995-01-01,1995,6uQKuonTU8VKBz5SHZuQXD,How We Do,This Is How We Do It,0
My Chemical Romance,3441818,77,186480,0.00602,https://api.spotify.com/v1/audio-analysis/7lRlq939cDG4SzWOF4VAnd,0.21,186480.0,0.94,7lRlq939cDG4SzWOF4VAnd,0.0,9.0,0.269,-3.427,1.0,0.123,179.722,4.0,https://api.spotify.com/v1/tracks/7lRlq939cDG4SzWOF4VAnd,audio_features,spotify:track:7lRlq939cDG4SzWOF4VAnd,0.255,269,116,71,2004-06-08,2004,7lRlq939cDG4SzWOF4VAnd,Okay,I'm Not Okay (I Promise),0
Gavin DeGraw,783024,69,244333,0.142,https://api.spotify.com/v1/audio-analysis/4bgCdwNpbU3sCJ3mupBW8S,0.545,244333.0,0.582,4bgCdwNpbU3sCJ3mupBW8S,0.0,8.0,0.144,-7.377,1.0,0.0368,147.082,4.0,https://api.spotify.com/v1/tracks/4bgCdwNpbU3sCJ3mupBW8S,audio_features,spotify:track:4bgCdwNpbU3sCJ3mupBW8S,0.536,100730,10980,69,2004-07-21,2004,4bgCdwNpbU3sCJ3mupBW8S,I Don't Want To Be,I Don't Want to Be - Stripped Version,0
Maroon 5,14374700,90,259453,0.249,https://api.spotify.com/v1/audio-analysis/4llK75pXNWZz6KAho2Gp16,0.641,259453.0,0.667,4llK75pXNWZz6KAho2Gp16,0.0,0.0,0.0987,-5.505,0.0,0.0254,102.002,4.0,https://api.spotify.com/v1/tracks/4llK75pXNWZz6KAho2Gp16,audio_features,spotify:track:4llK75pXNWZz6KAho2Gp16,0.51,932,493,81,2002,2002,4llK75pXNWZz6KAho2Gp16,She Will Be Loved,She Will Be Loved - Radio Mix,0
Jesse McCartney,516718,66,214226,0.0759,https://api.spotify.com/v1/audio-analysis/1HwpWwa6bnqqRhK8agG4RS,0.66,214227.0,0.666,1HwpWwa6bnqqRhK8agG4RS,0.0,9.0,0.0268,-4.342,1.0,0.0472,89.975,4.0,https://api.spotify.com/v1/tracks/1HwpWwa6bnqqRhK8agG4RS,audio_features,spotify:track:1HwpWwa6bnqqRhK8agG4RS,0.933,444,105,69,2004-01-01,2004,1HwpWwa6bnqqRhK8agG4RS,Beautiful Soul,Beautiful Soul,0
Snoop Dogg,3913256,85,266066,0.187,https://api.spotify.com/v1/audio-analysis/2NBQmPrOEEjA8VbeWOQGxO,0.881,266067.0,0.622,2NBQmPrOEEjA8VbeWOQGxO,0.0,1.0,0.103,-4.149,1.0,0.215,91.989,4.0,https://api.spotify.com/v1/tracks/2NBQmPrOEEjA8VbeWOQGxO,audio_features,spotify:track:2NBQmPrOEEjA8VbeWOQGxO,0.633,985,285,68,2004-01-01,2004,2NBQmPrOEEjA8VbeWOQGxO,Drop It Like It's Hot,Drop It Like It's Hot,0
Lil Jon & The East Side Boyz,242675,65,260600,0.0541,https://api.spotify.com/v1/audio-analysis/41PWz0hAiU9FqsmjR9Wh62,0.675,260600.0,0.501,41PWz0hAiU9FqsmjR9Wh62,0.0,10.0,0.429,-6.183,1.0,0.22,139.861,4.0,https://api.spotify.com/v1/tracks/41PWz0hAiU9FqsmjR9Wh62,audio_features,spotify:track:41PWz0hAiU9FqsmjR9Wh62,0.532,262,178,60,2004-11-16,2004,41PWz0hAiU9FqsmjR9Wh62,Lovers And Friends,Lovers And Friends,0
T.I.,2599238,80,216706,0.0298,https://api.spotify.com/v1/audio-analysis/3CcvahnsiArpTHYQEWV2Au,0.759,216707.0,0.891,3CcvahnsiArpTHYQEWV2Au,0.0,11.0,0.141,-2.983,1.0,0.257,98.579,4.0,https://api.spotify.com/v1/tracks/3CcvahnsiArpTHYQEWV2Au,audio_features,spotify:track:3CcvahnsiArpTHYQEWV2Au,0.587,750,256,62,2004-11-29,2004,3CcvahnsiArpTHYQEWV2Au,Bring Em Out,Bring Em Out,0
Bob Marley & The Wailers,5936604,81,257440,0.143,https://api.spotify.com/v1/audio-analysis/7BfW1eoDh27W69nxsmRicb,0.932,257440.0,0.469,7BfW1eoDh27W69nxsmRicb,4.43e-06,9.0,0.0586,-8.66,1.0,0.29,124.115,4.0,https://api.spotify.com/v1/tracks/7BfW1eoDh27W69nxsmRicb,audio_features,spotify:track:7BfW1eoDh27W69nxsmRicb,0.747,274,90,71,1983,1983,7BfW1eoDh27W69nxsmRicb,Soldier,Buffalo Soldier,0
"The Tribute Co., The Hit Co.",12523,39,310836,0.0204,https://api.spotify.com/v1/audio-analysis/77BSmEnh9i8zuEU75rqP0n,0.318,310836.0,0.762,77BSmEnh9i8zuEU75rqP0n,0.0,4.0,0.415,-5.329,1.0,0.0444,84.14,4.0,https://api.spotify.com/v1/tracks/77BSmEnh9i8zuEU75rqP0n,audio_features,spotify:track:77BSmEnh9i8zuEU75rqP0n,0.481,48269,5468,0,2006-11-15,2006,77BSmEnh9i8zuEU75rqP0n,Cry Baby/Piece Of My Heart,Cry Baby / Piece of My Heart,0
John Mayer,3248537,84,237906,0.837,https://api.spotify.com/v1/audio-analysis/5FPnjikbwlDMULCCCa6ZCJ,0.674,237907.0,0.413,5FPnjikbwlDMULCCCa6ZCJ,1.91e-05,2.0,0.098,-7.816,1.0,0.0274,124.895,3.0,https://api.spotify.com/v1/tracks/5FPnjikbwlDMULCCCa6ZCJ,audio_features,spotify:track:5FPnjikbwlDMULCCCa6ZCJ,0.503,297,122,66,2003-09-09,2003,5FPnjikbwlDMULCCCa6ZCJ,Daughters,Daughters,0
Post Malone,8813850,96,246986,0.131,https://api.spotify.com/v1/audio-analysis/09IOPhEh1OMe0HD9b36FJk,0.559,246987.0,0.761,09IOPhEh1OMe0HD9b36FJk,1.6e-06,4.0,0.143,-4.041,0.0,0.0877,163.898,4.0,https://api.spotify.com/v1/tracks/09IOPhEh1OMe0HD9b36FJk,audio_features,spotify:track:09IOPhEh1OMe0HD9b36FJk,0.24,717,220,78,2018-04-27,2018,09IOPhEh1OMe0HD9b36FJk,Over And Over,Over Now,0
Ciara,3445502,75,203786,0.042,https://api.spotify.com/v1/audio-analysis/7uKcScNXuO3MWw6LowBjW1,0.944,203787.0,0.511,7uKcScNXuO3MWw6LowBjW1,0.00107,5.0,0.0379,-10.96,0.0,0.161,113.046,4.0,https://api.spotify.com/v1/tracks/7uKcScNXuO3MWw6LowBjW1,audio_features,spotify:track:7uKcScNXuO3MWw6LowBjW1,0.842,472,144,76,2004-09-24,2004,7uKcScNXuO3MWw6LowBjW1,Goodies,"One, Two Step",0
The Beatles,10123970,88,228133,0.361,https://api.spotify.com/v1/audio-analysis/4dkoqJrP0L8FXftrMZongF,0.257,228133.0,0.412,4dkoqJrP0L8FXftrMZongF,8.68e-05,1.0,0.0702,-11.788,1.0,0.0287,152.126,4.0,https://api.spotify.com/v1/tracks/4dkoqJrP0L8FXftrMZongF,audio_features,spotify:track:4dkoqJrP0L8FXftrMZongF,0.858,3724,1116,63,1970-05-08,1970,4dkoqJrP0L8FXftrMZongF,Across The Universe,Across The Universe - Remastered 2009,0
Usher,6609344,82,223440,0.257,https://api.spotify.com/v1/audio-analysis/68vgtRHr7iZHpzGpon6Jlo,0.662,223440.0,0.507,68vgtRHr7iZHpzGpon6Jlo,0.0,5.0,0.0465,-8.238,1.0,0.118,86.412,4.0,https://api.spotify.com/v1/tracks/68vgtRHr7iZHpzGpon6Jlo,audio_features,spotify:track:68vgtRHr7iZHpzGpon6Jlo,0.676,654,143,75,2004-03-19,2004,68vgtRHr7iZHpzGpon6Jlo,My Boo,My Boo,0
Destiny's Child,2747240,76,242013,0.00727,https://api.spotify.com/v1/audio-analysis/4dvQg9sD8k9y4qiEURuj8v,0.814,242013.0,0.899,4dvQg9sD8k9y4qiEURuj8v,0.219,1.0,0.0979,-5.958,1.0,0.0637,119.011,4.0,https://api.spotify.com/v1/tracks/4dvQg9sD8k9y4qiEURuj8v,audio_features,spotify:track:4dvQg9sD8k9y4qiEURuj8v,0.545,693,161,60,2004-11-16,2004,4dvQg9sD8k9y4qiEURuj8v,Lose My Breath,Lose My Breath,0
Khalid,3957575,96,270413,0.552,https://api.spotify.com/v1/audio-analysis/7stcuQtnHL7C6XdPvpwywv,0.487,270413.0,0.458,7stcuQtnHL7C6XdPvpwywv,0.0257,4.0,0.117,-7.761,0.0,0.0371,115.989,4.0,https://api.spotify.com/v1/tracks/7stcuQtnHL7C6XdPvpwywv,audio_features,spotify:track:7stcuQtnHL7C6XdPvpwywv,0.207,418,111,78,2018-10-19,2018,7stcuQtnHL7C6XdPvpwywv,Vertigo,Vertigo,0
Switchfoot,405955,64,246826,0.0196,https://api.spotify.com/v1/audio-analysis/45sziCSqS4BWSQWUlLRpyf,0.439,246827.0,0.908,45sziCSqS4BWSQWUlLRpyf,0.0054,4.0,0.137,-4.08,1.0,0.0649,140.018,4.0,https://api.spotify.com/v1/tracks/45sziCSqS4BWSQWUlLRpyf,audio_features,spotify:track:45sziCSqS4BWSQWUlLRpyf,0.351,192,70,56,2008-10-31,2008,45sziCSqS4BWSQWUlLRpyf,Dare You To Move,Dare You to Move,0
James Arthur,2968125,84,211466,0.695,https://api.spotify.com/v1/audio-analysis/5uCax9HTNlzGybIStD3vDh,0.358,211467.0,0.557,5uCax9HTNlzGybIStD3vDh,0.0,10.0,0.0902,-7.398,1.0,0.059,85.043,4.0,https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,audio_features,spotify:track:5uCax9HTNlzGybIStD3vDh,0.494,416,183,83,2016-10-28,2016,5uCax9HTNlzGybIStD3vDh,Let's Go,Say You Won't Let Go,0
Kevin Gates,2020827,82,199306,0.00892,https://api.spotify.com/v1/audio-analysis/6zvsh5ev7zJ8gz96bfBnZx,0.733,199307.0,0.602,6zvsh5ev7zJ8gz96bfBnZx,0.0,1.0,0.0691,-7.144,0.0,0.28,140.006,3.0,https://api.spotify.com/v1/tracks/6zvsh5ev7zJ8gz96bfBnZx,audio_features,spotify:track:6zvsh5ev7zJ8gz96bfBnZx,0.308,712,172,59,2016-01-29,2016,6zvsh5ev7zJ8gz96bfBnZx,One Thing,One Thing,0
Anthony Hamilton,729991,65,246773,0.536,https://api.spotify.com/v1/audio-analysis/0xiuSFBOEHWaJ6rSuUbJWc,0.556,246773.0,0.346,0xiuSFBOEHWaJ6rSuUbJWc,0.0,0.0,0.106,-9.809,0.0,0.311,123.869,4.0,https://api.spotify.com/v1/tracks/0xiuSFBOEHWaJ6rSuUbJWc,audio_features,spotify:track:0xiuSFBOEHWaJ6rSuUbJWc,0.451,353,140,60,2003-07-15,2003,0xiuSFBOEHWaJ6rSuUbJWc,Charlene,Charlene,0
Ryan Cabrera,36333,51,213280,0.00184,https://api.spotify.com/v1/audio-analysis/1GwVi2ceNb8dMFA3DZGnnY,0.5,212045.0,0.845,1GwVi2ceNb8dMFA3DZGnnY,0.0,1.0,0.106,-5.015,1.0,0.0369,95.199,4.0,https://api.spotify.com/v1/tracks/1GwVi2ceNb8dMFA3DZGnnY,audio_features,spotify:track:1GwVi2ceNb8dMFA3DZGnnY,0.539,295,92,47,2004-06-08,2004,1GwVi2ceNb8dMFA3DZGnnY,On The Way Down,On The Way Down,0
lovelytheband,79141,69,204878,0.00175,https://api.spotify.com/v1/audio-analysis/6XcfKZvJio9Z0fQy11GnNX,0.666,204878.0,0.728,6XcfKZvJio9Z0fQy11GnNX,4.26e-06,7.0,0.0429,-5.808,1.0,0.0419,122.996,4.0,https://api.spotify.com/v1/tracks/6XcfKZvJio9Z0fQy11GnNX,audio_features,spotify:track:6XcfKZvJio9Z0fQy11GnNX,0.51,316,95,79,2018-08-03,2018,6XcfKZvJio9Z0fQy11GnNX,Broken,broken,0
Terror Squad,79321,55,247426,0.129,https://api.spotify.com/v1/audio-analysis/2Ozc0me9PV5vlt8cokwdvI,0.698,247427.0,0.922,2Ozc0me9PV5vlt8cokwdvI,0.0,1.0,0.106,-3.359,1.0,0.517,126.594,5.0,https://api.spotify.com/v1/tracks/2Ozc0me9PV5vlt8cokwdvI,audio_features,spotify:track:2Ozc0me9PV5vlt8cokwdvI,0.691,774,326,65,2004-01-01,2004,2Ozc0me9PV5vlt8cokwdvI,Lean Back,Lean Back,0
N.O.R.E.,129871,60,240973,0.185,https://api.spotify.com/v1/audio-analysis/3J6vrRMz6EfwH2sgYiyNhc,0.677,240973.0,0.946,3J6vrRMz6EfwH2sgYiyNhc,3.56e-06,6.0,0.274,-2.887,1.0,0.0553,96.011,4.0,https://api.spotify.com/v1/tracks/3J6vrRMz6EfwH2sgYiyNhc,audio_features,spotify:track:3J6vrRMz6EfwH2sgYiyNhc,0.948,684,300,59,2006-07-18,2006,3J6vrRMz6EfwH2sgYiyNhc,Oye Mi Canto,Oye Mi Canto,0
Avril Lavigne,3472984,80,242413,0.00136,https://api.spotify.com/v1/audio-analysis/6sqNctd7MlJoKDOxPVCAvU,0.414,242413.0,0.936,6sqNctd7MlJoKDOxPVCAvU,0.0,2.0,0.369,-2.407,1.0,0.0758,170.229,4.0,https://api.spotify.com/v1/tracks/6sqNctd7MlJoKDOxPVCAvU,audio_features,spotify:track:6sqNctd7MlJoKDOxPVCAvU,0.74,492,135,68,2004,2004,6sqNctd7MlJoKDOxPVCAvU,My Happy Ending,My Happy Ending,0
Breaking Benjamin,2066635,75,200546,5.86e-05,https://api.spotify.com/v1/audio-analysis/0faXHILILebCGnJBPU6KJJ,0.391,200547.0,0.963,0faXHILILebCGnJBPU6KJJ,0.0689,10.0,0.14,-4.378,0.0,0.0773,167.065,4.0,https://api.spotify.com/v1/tracks/0faXHILILebCGnJBPU6KJJ,audio_features,spotify:track:0faXHILILebCGnJBPU6KJJ,0.364,7274,2535,68,2006-01-01,2006,0faXHILILebCGnJBPU6KJJ,Diary,The Diary of Jane - Single Version,0
Akon,1736756,81,235066,0.0355,https://api.spotify.com/v1/audio-analysis/0YUrjFy4qFKOO5NhM9tYdV,0.823,235067.0,0.567,0YUrjFy4qFKOO5NhM9tYdV,0.0,7.0,0.103,-4.392,1.0,0.103,89.979,4.0,https://api.spotify.com/v1/tracks/0YUrjFy4qFKOO5NhM9tYdV,audio_features,spotify:track:0YUrjFy4qFKOO5NhM9tYdV,0.372,539,140,53,2006-01-01,2006,0YUrjFy4qFKOO5NhM9tYdV,Locked Up,Locked Up,0
Kane Brown,1069118,79,179506,0.263,https://api.spotify.com/v1/audio-analysis/1HXy5I3HTWq8OvxCn0z7G7,0.677,179507.0,0.556,1HXy5I3HTWq8OvxCn0z7G7,0.0,9.0,0.105,-6.544,1.0,0.0306,80.009,4.0,https://api.spotify.com/v1/tracks/1HXy5I3HTWq8OvxCn0z7G7,audio_features,spotify:track:1HXy5I3HTWq8OvxCn0z7G7,0.521,297,93,79,2017-10-06,2017,1HXy5I3HTWq8OvxCn0z7G7,Heaven,Heaven,0
Alicia Keys,5462810,79,228706,0.603,https://api.spotify.com/v1/audio-analysis/3XVBdLihbNbxUwZosxcGuJ,0.609,228707.0,0.445,3XVBdLihbNbxUwZosxcGuJ,6.77e-06,7.0,0.104,-9.129,1.0,0.106,118.393,3.0,https://api.spotify.com/v1/tracks/3XVBdLihbNbxUwZosxcGuJ,audio_features,spotify:track:3XVBdLihbNbxUwZosxcGuJ,0.166,305,97,79,2003-12-02,2003,3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,If I Ain't Got You,0
Calum Scott,800600,78,204326,0.918,https://api.spotify.com/v1/audio-analysis/69vToJ9BMbbLlFZo7k7A7B,0.331,204326.0,0.235,69vToJ9BMbbLlFZo7k7A7B,0.0,10.0,0.137,-7.7,1.0,0.0299,171.232,3.0,https://api.spotify.com/v1/tracks/69vToJ9BMbbLlFZo7k7A7B,audio_features,spotify:track:69vToJ9BMbbLlFZo7k7A7B,0.218,261,88,82,2018-03-09,2018,69vToJ9BMbbLlFZo7k7A7B,The Reason,You Are The Reason,0
Maroon 5,14374721,90,206200,0.0556,https://api.spotify.com/v1/audio-analysis/6ECp64rv50XVz93WvxXMGF,0.714,206200.0,0.859,6ECp64rv50XVz93WvxXMGF,0.0,5.0,0.118,-4.634,0.0,0.0372,95.034,4.0,https://api.spotify.com/v1/tracks/6ECp64rv50XVz93WvxXMGF,audio_features,spotify:track:6ECp64rv50XVz93WvxXMGF,0.755,313,116,77,2002,2002,6ECp64rv50XVz93WvxXMGF,This Love,This Love,0
Jewel,283453,62,254480,0.791,https://api.spotify.com/v1/audio-analysis/6kBU9uWqar0Fw2Ws0he11A,0.582,254480.0,0.33,6kBU9uWqar0Fw2Ws0he11A,1.48e-06,6.0,0.105,-7.928,1.0,0.0347,111.873,4.0,https://api.spotify.com/v1/tracks/6kBU9uWqar0Fw2Ws0he11A,audio_features,spotify:track:6kBU9uWqar0Fw2Ws0he11A,0.407,410,183,65,1995,1995,6kBU9uWqar0Fw2Ws0he11A,Pieces Of Me,You Were Meant For Me,0
Katrina & The Waves,23367,64,238733,0.0116,https://api.spotify.com/v1/audio-analysis/05wIrZSwuaVWhcv5FfqeH0,0.596,238733.0,0.869,05wIrZSwuaVWhcv5FfqeH0,0.173,10.0,0.0678,-11.97,1.0,0.037,109.902,4.0,https://api.spotify.com/v1/tracks/05wIrZSwuaVWhcv5FfqeH0,audio_features,spotify:track:05wIrZSwuaVWhcv5FfqeH0,0.944,415,79,77,1985,1985,05wIrZSwuaVWhcv5FfqeH0,Sunshine,Walking On Sunshine,0
Christina Milian,555093,55,201000,0.0111,https://api.spotify.com/v1/audio-analysis/4L55p6txv9vuCWhpNnY6eY,0.791,201000.0,0.725,4L55p6txv9vuCWhpNnY6eY,0.000191,11.0,0.0882,-4.244,0.0,0.076,84.57,4.0,https://api.spotify.com/v1/tracks/4L55p6txv9vuCWhpNnY6eY,audio_features,spotify:track:4L55p6txv9vuCWhpNnY6eY,0.554,826,208,52,2004-01-01,2004,4L55p6txv9vuCWhpNnY6eY,Dip It Low,Dip It Low,0
Usher,6609347,82,250373,0.0183,https://api.spotify.com/v1/audio-analysis/5rb9QrpfcKFHM1EUbSIurX,0.894,250373.0,0.791,5rb9QrpfcKFHM1EUbSIurX,0.0,2.0,0.0388,-4.699,1.0,0.112,105.018,4.0,https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX,audio_features,spotify:track:5rb9QrpfcKFHM1EUbSIurX,0.583,852,262,77,2004-03-19,2004,5rb9QrpfcKFHM1EUbSIurX,Yeah!,Yeah!,0
Trey Songz,3639552,79,197854,0.679,https://api.spotify.com/v1/audio-analysis/4NYwy0R3NdvORX2B6OZXBT,0.733,197854.0,0.408,4NYwy0R3NdvORX2B6OZXBT,3.92e-05,7.0,0.11,-7.834,0.0,0.0388,94.947,4.0,https://api.spotify.com/v1/tracks/4NYwy0R3NdvORX2B6OZXBT,audio_features,spotify:track:4NYwy0R3NdvORX2B6OZXBT,0.291,328,106,71,2015-06-23,2015,4NYwy0R3NdvORX2B6OZXBT,Slow Motion,Slow Motion,0
Cheat Codes,902221,81,162425,0.0992,https://api.spotify.com/v1/audio-analysis/3aLWuWKHaTV4Ok7LKvXRYn,0.681,162425.0,0.774,3aLWuWKHaTV4Ok7LKvXRYn,0.0,1.0,0.35,-3.167,0.0,0.0787,102.924,4.0,https://api.spotify.com/v1/tracks/3aLWuWKHaTV4Ok7LKvXRYn,audio_features,spotify:track:3aLWuWKHaTV4Ok7LKvXRYn,0.267,316,87,69,2016-04-13,2016,3aLWuWKHaTV4Ok7LKvXRYn,Turn Me On,Let Me Hold You (Turn Me On),0
Kanye West,8783255,92,193733,0.578,https://api.spotify.com/v1/audio-analysis/62r62ArmWq38cu6QCVgyTc,0.427,193733.0,0.844,62r62ArmWq38cu6QCVgyTc,0.0,3.0,0.284,-4.597,0.0,0.427,85.346,4.0,https://api.spotify.com/v1/tracks/62r62ArmWq38cu6QCVgyTc,audio_features,spotify:track:62r62ArmWq38cu6QCVgyTc,0.716,624,259,60,2004-02-13,2004,62r62ArmWq38cu6QCVgyTc,Jesus Walks,Jesus Walks,0
U2,3918104,81,272293,0.351,https://api.spotify.com/v1/audio-analysis/3xjTuTBaihydhSC7ByNoSb,0.531,272293.0,0.653,3xjTuTBaihydhSC7ByNoSb,9.7e-05,4.0,0.117,-4.866,1.0,0.024,158.498,4.0,https://api.spotify.com/v1/tracks/3xjTuTBaihydhSC7ByNoSb,audio_features,spotify:track:3xjTuTBaihydhSC7ByNoSb,0.331,421,159,52,2000-01-01,2000,3xjTuTBaihydhSC7ByNoSb,Leave (Get Out),Stuck In A Moment You Can't Get Out Of,0
Nina Sky,46377,60,232000,0.0234,https://api.spotify.com/v1/audio-analysis/2ndnVdR8si7CW9T8vJRHyW,0.876,232000.0,0.71,2ndnVdR8si7CW9T8vJRHyW,0.000161,11.0,0.0573,-6.446,0.0,0.0446,121.072,4.0,https://api.spotify.com/v1/tracks/2ndnVdR8si7CW9T8vJRHyW,audio_features,spotify:track:2ndnVdR8si7CW9T8vJRHyW,0.828,522,123,65,2004-01-01,2004,2ndnVdR8si7CW9T8vJRHyW,Move Ya Body,Move Ya Body,0
Usher,6609347,82,211200,0.0586,https://api.spotify.com/v1/audio-analysis/7wBThXx7BGZHJJ3aN3OPvv,0.845,211200.0,0.467,7wBThXx7BGZHJJ3aN3OPvv,0.0,1.0,0.0694,-7.674,1.0,0.138,138.007,4.0,https://api.spotify.com/v1/tracks/7wBThXx7BGZHJJ3aN3OPvv,audio_features,spotify:track:7wBThXx7BGZHJJ3aN3OPvv,0.702,125812,11333,66,2004-03-19,2004,7wBThXx7BGZHJJ3aN3OPvv,Confessions Part II,Confessions Part II - Confessions Special Edition Version,0
Switchfoot,405955,64,199813,0.00415,https://api.spotify.com/v1/audio-analysis/79cAPxneo5AvbNgR6ch3Cj,0.396,199813.0,0.905,79cAPxneo5AvbNgR6ch3Cj,0.0,2.0,0.42,-3.948,1.0,0.0467,151.503,4.0,https://api.spotify.com/v1/tracks/79cAPxneo5AvbNgR6ch3Cj,audio_features,spotify:track:79cAPxneo5AvbNgR6ch3Cj,0.514,226,75,54,2008-10-31,2008,79cAPxneo5AvbNgR6ch3Cj,Meant To Live,Meant to Live,0
