album_url,artist,artist_followers,artist_image_url_l,artist_image_url_s,artist_popularity,duration_ms,features.acousticness,features.analysis_url,features.danceability,features.duration_ms,features.energy,features.id,features.instrumentalness,features.key,features.liveness,features.loudness,features.mode,features.speechiness,features.tempo,features.time_signature,features.track_href,features.type,features.uri,features.valence,lyric_total_word_count,lyric_unique_word_count,popularity,release_date,release_year,song_id,song_name,track
https://i.scdn.co/image/142eccafbd4305f6d4325832076527f8d50d50ef,Post Malone,8894604,https://i.scdn.co/image/d6e77d06a98dae03be57cff1e3e0980ba66b24a9,https://i.scdn.co/image/c7384d9a531d912fa413c6cc5b6f755824881b2c,96,231266,0.354,https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK,0.68,231267,0.563,7dt6x5M1jzdTEt8oCbisTK,0,10,0.136,-5.843,1,0.0454,145.028,4,https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK,audio_features,spotify:track:7dt6x5M1jzdTEt8oCbisTK,0.374,599,149,92,4/27/18,2018,7dt6x5M1jzdTEt8oCbisTK,Better Now,Better Now
https://i.scdn.co/image/381891c42f301e0abaa1b1dcfbf0390334e698eb,Ariana Grande,20841720,https://i.scdn.co/image/a1063f43437d1d724a3d7d8fe51410472d88cb27,https://i.scdn.co/image/6c60edb78bf9b1c0eeb219c9fdbbc9453eceb2c6,97,205920,0.04,https://api.spotify.com/v1/audio-analysis/2qT1uLXPVPzGgFOx4jtEuo,0.699,205920,0.713,2qT1uLXPVPzGgFOx4jtEuo,3.11E-06,9,0.294,-5.507,0,0.0594,121.993,4,https://api.spotify.com/v1/tracks/2qT1uLXPVPzGgFOx4jtEuo,audio_features,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,0.354,720,113,89,8/17/18,2018,2qT1uLXPVPzGgFOx4jtEuo,No Tears Left to Cry,no tears left to cry
https://i.scdn.co/image/12d81cd3b4920c9aae5b3e1d244850fceb5a647f,J. Cole,6799693,https://i.scdn.co/image/6c27976d222131de69da808b86c19c78859c1be0,https://i.scdn.co/image/df0424ed9e3fd02f3c5a98dedd4307adb3df4eb3,88,216726,0.115,https://api.spotify.com/v1/audio-analysis/2UciqgwVDwro0fev3MFbxJ,0.719,216727,0.497,2UciqgwVDwro0fev3MFbxJ,0,8,0.0898,-7.661,1,0.681,81.651,4,https://api.spotify.com/v1/tracks/2UciqgwVDwro0fev3MFbxJ,audio_features,spotify:track:2UciqgwVDwro0fev3MFbxJ,0.345,754,208,74,4/20/18,2018,2UciqgwVDwro0fev3MFbxJ,ATM,ATM
https://i.scdn.co/image/12d81cd3b4920c9aae5b3e1d244850fceb5a647f,J. Cole,6799693,https://i.scdn.co/image/6c27976d222131de69da808b86c19c78859c1be0,https://i.scdn.co/image/df0424ed9e3fd02f3c5a98dedd4307adb3df4eb3,88,200309,0.482,https://api.spotify.com/v1/audio-analysis/6tZ3b7ik1QDXFAZlXib0YZ,0.829,200310,0.527,6tZ3b7ik1QDXFAZlXib0YZ,0,6,0.631,-6.644,0,0.367,116.078,4,https://api.spotify.com/v1/tracks/6tZ3b7ik1QDXFAZlXib0YZ,audio_features,spotify:track:6tZ3b7ik1QDXFAZlXib0YZ,0.473,750,229,75,4/20/18,2018,6tZ3b7ik1QDXFAZlXib0YZ,Kevin's Heart,Kevin’s Heart
https://i.scdn.co/image/12d81cd3b4920c9aae5b3e1d244850fceb5a647f,J. Cole,6799693,https://i.scdn.co/image/6c27976d222131de69da808b86c19c78859c1be0,https://i.scdn.co/image/df0424ed9e3fd02f3c5a98dedd4307adb3df4eb3,88,191436,0.21,https://api.spotify.com/v1/audio-analysis/7yotKA30dwTKNEGomV9ZsI,0.831,191437,0.782,7yotKA30dwTKNEGomV9ZsI,0,0,0.113,-6.274,1,0.15,141.869,4,https://api.spotify.com/v1/tracks/7yotKA30dwTKNEGomV9ZsI,audio_features,spotify:track:7yotKA30dwTKNEGomV9ZsI,0.199,756,225,78,4/20/18,2018,7yotKA30dwTKNEGomV9ZsI,KOD,KOD
https://i.scdn.co/image/77eb7c17cafe550339d4e59532356a393989fcbb,Nicki Minaj,13374828,https://i.scdn.co/image/36ea258428727a6c9f8b5a6dbe990d5f4957f48a,https://i.scdn.co/image/3f0d8976b4771834103b63aa1b60e98d9e95309f,95,191600,0.301,https://api.spotify.com/v1/audio-analysis/7I9svbEdAvJrXNdruNhad4,0.687,191600,0.737,7I9svbEdAvJrXNdruNhad4,4.73E-05,9,0.107,-5.179,1,0.388,129.054,5,https://api.spotify.com/v1/tracks/7I9svbEdAvJrXNdruNhad4,audio_features,spotify:track:7I9svbEdAvJrXNdruNhad4,0.452,553,221,0,11/29/18,2018,7I9svbEdAvJrXNdruNhad4,Chun-Li,Chun-Li
https://i.scdn.co/image/542d705154be4049fc927050d006987e63739bbd,Drake,29691663,https://i.scdn.co/image/ad10179d5f27ba77c7d6c95abd6e26f6a227e0d5,https://i.scdn.co/image/55e3fb26d67b4d71321440b3a440eecd9d8f20f7,100,210746,0.0891,https://api.spotify.com/v1/audio-analysis/3CA9pLiwRIGtUBiMjbZmRw,0.586,210747,0.909,3CA9pLiwRIGtUBiMjbZmRw,0.000109,8,0.119,-6.474,1,0.0705,93.394,4,https://api.spotify.com/v1/tracks/3CA9pLiwRIGtUBiMjbZmRw,audio_features,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,0.757,1241,240,85,6/29/18,2018,3CA9pLiwRIGtUBiMjbZmRw,Nice for What,Nice For What
https://i.scdn.co/image/10c890602bb0c5e2076e29d10c1d3c4addaa152f,Cardi B,5237429,https://i.scdn.co/image/9d6e740f68d497a00934ddd74f349085cd9de65d,https://i.scdn.co/image/6e581f8d8c7dca6406947a3257fd1e29bda9fe6c,95,253390,0.099,https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z,0.816,253390,0.726,58q2HKrzhC3ozto2nDdN4z,0,5,0.372,-3.998,0,0.129,136.048,4,https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z,audio_features,spotify:track:58q2HKrzhC3ozto2nDdN4z,0.65,957,358,90,4/6/18,2018,58q2HKrzhC3ozto2nDdN4z,I Like It,I Like It
https://i.scdn.co/image/9a1ab63b2e11e622d07f2cd89f33c976743f1fd5,The Weeknd,13484096,https://i.scdn.co/image/6f594793615650a9a6964bd523ef6977ccaaae85,https://i.scdn.co/image/df9086189e64ad3f3dec425f53b0c5f595a787b5,90,228373,0.211,https://api.spotify.com/v1/audio-analysis/4MPTj8lMMvxLwT3EwuXFop,0.449,228373,0.599,4MPTj8lMMvxLwT3EwuXFop,0,1,0.327,-4.892,1,0.0369,134.144,3,https://api.spotify.com/v1/tracks/4MPTj8lMMvxLwT3EwuXFop,audio_features,spotify:track:4MPTj8lMMvxLwT3EwuXFop,0.165,406,117,82,3/30/18,2018,4MPTj8lMMvxLwT3EwuXFop,Call Out My Name,Call Out My Name
https://i.scdn.co/image/79ef8fb6e772a47e3e045a747376dca7b900583e,Migos,7847217,https://i.scdn.co/image/98b8cc9b24841b0f516dfc52e9228ff7f47041f2,https://i.scdn.co/image/f31fe04e6bfd7d154cc6434cbec87483b8d2d46e,87,276147,0.0739,https://api.spotify.com/v1/audio-analysis/6n4U3TlzUGhdSFbUUhTvLP,0.909,276147,0.628,6n4U3TlzUGhdSFbUUhTvLP,0,2,0.108,-5.456,1,0.201,145.905,4,https://api.spotify.com/v1/tracks/6n4U3TlzUGhdSFbUUhTvLP,audio_features,spotify:track:6n4U3TlzUGhdSFbUUhTvLP,0.406,1328,334,83,1/26/18,2018,6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,Walk It Talk It
https://i.scdn.co/image/2e70e7b198acc3bb03aaba9424c5fb23fb38c536,XXXTENTACION,8380844,https://i.scdn.co/image/b296f763e7f305e51ce70da0955f290b3c038b6b,https://i.scdn.co/image/3aae68e363871095051f421dff0203cb9084805b,98,166605,0.258,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,0.74,166606,0.613,3ee8Jmje8o58CHK66QrVC2,0.00372,8,0.123,-4.88,1,0.145,75.023,4,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,audio_features,spotify:track:3ee8Jmje8o58CHK66QrVC2,0.473,375,67,93,3/16/18,2018,3ee8Jmje8o58CHK66QrVC2,Sad!,SAD!
https://i.scdn.co/image/1ec5d6e1b6c12b28710be6a4f4d9ba56afb4e87e,Lil Dicky,1019037,https://i.scdn.co/image/fcac0fb7a363ad3c46d8466985fefe21c1179250,https://i.scdn.co/image/35a946a3f76674b399d49c01d5a1872ccf661779,75,216631,0.147,https://api.spotify.com/v1/audio-analysis/10Igtw8bSDyyFs7KIsKngZ,0.755,216632,0.599,10Igtw8bSDyyFs7KIsKngZ,0,8,0.109,-5.042,1,0.224,133.123,4,https://api.spotify.com/v1/tracks/10Igtw8bSDyyFs7KIsKngZ,audio_features,spotify:track:10Igtw8bSDyyFs7KIsKngZ,0.755,561,314,82,3/15/18,2018,10Igtw8bSDyyFs7KIsKngZ,Freaky Friday,Freaky Friday (feat. Chris Brown)
https://i.scdn.co/image/eca361d8c370276420588fe8eb37321a15f9d931,Zedd,3621144,https://i.scdn.co/image/0f9931f7fa34b74b9e1a7005ab1a45f25b72f7f5,https://i.scdn.co/image/05d3a2929b511813917b264477540dfcd5e8c714,86,184732,0.171,https://api.spotify.com/v1/audio-analysis/09IStsImFySgyp0pIQdqAc,0.753,184732,0.657,09IStsImFySgyp0pIQdqAc,0,7,0.112,-3.061,1,0.0449,107.01,4,https://api.spotify.com/v1/tracks/09IStsImFySgyp0pIQdqAc,audio_features,spotify:track:09IStsImFySgyp0pIQdqAc,0.437,435,113,87,1/23/18,2018,09IStsImFySgyp0pIQdqAc,The Middle,The Middle
https://i.scdn.co/image/142eccafbd4305f6d4325832076527f8d50d50ef,Post Malone,8894625,https://i.scdn.co/image/d6e77d06a98dae03be57cff1e3e0980ba66b24a9,https://i.scdn.co/image/c7384d9a531d912fa413c6cc5b6f755824881b2c,96,221440,0.58,https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C,0.739,221440,0.559,3swc6WTsr7rl9DqQKQA55C,0,8,0.112,-8.011,1,0.117,140.124,4,https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C,audio_features,spotify:track:3swc6WTsr7rl9DqQKQA55C,0.439,522,350,88,4/27/18,2018,3swc6WTsr7rl9DqQKQA55C,Psycho,Psycho (feat. Ty Dolla $ign)
https://i.scdn.co/image/6b7a1cdbf9ebfd3ca696d597136b51fbf8d15471,BlocBoy JB,528131,https://i.scdn.co/image/30b01ebddb7b9843d6210a7ef32127327ebb276c,https://i.scdn.co/image/7629502bb5e7dc2d6eac4342f553b89141d3f006,79,181263,0.00104,https://api.spotify.com/v1/audio-analysis/4qKcDkK6siZ7Jp1Jb4m0aL,0.922,181263,0.581,4qKcDkK6siZ7Jp1Jb4m0aL,5.86E-05,10,0.105,-7.495,1,0.27,140.022,4,https://api.spotify.com/v1/tracks/4qKcDkK6siZ7Jp1Jb4m0aL,audio_features,spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,0.595,453,302,85,2/9/18,2018,4qKcDkK6siZ7Jp1Jb4m0aL,Look Alive,Look Alive (feat. Drake)
https://i.scdn.co/image/2bd50294b0b2874d3182fa31a6fb825784e6e395,Kendrick Lamar,11316638,https://i.scdn.co/image/b772a78d4cb192268d6f601a78f21044c17d6dda,https://i.scdn.co/image/5259c0496329b3f608a1ae0edb799cd2f8451acc,91,232186,0.0605,https://api.spotify.com/v1/audio-analysis/3GCdLUSnKSMJhs4Tj6CV3s,0.698,232187,0.633,3GCdLUSnKSMJhs4Tj6CV3s,0.000194,8,0.0926,-4.946,1,0.0597,96.924,4,https://api.spotify.com/v1/tracks/3GCdLUSnKSMJhs4Tj6CV3s,audio_features,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,0.552,563,173,82,2/9/18,2018,3GCdLUSnKSMJhs4Tj6CV3s,All the Stars,All The Stars (with SZA)
https://i.scdn.co/image/2bd50294b0b2874d3182fa31a6fb825784e6e395,The Weeknd,11316639,https://i.scdn.co/image/b772a78d4cb192268d6f601a78f21044c17d6dda,https://i.scdn.co/image/5259c0496329b3f608a1ae0edb799cd2f8451acc,91,211440,0.0762,https://api.spotify.com/v1/audio-analysis/77UjLW8j5UAGAGVGhR5oUK,0.735,211440,0.677,77UjLW8j5UAGAGVGhR5oUK,2.17E-05,2,0.111,-4.979,1,0.093,100.584,4,https://api.spotify.com/v1/tracks/77UjLW8j5UAGAGVGhR5oUK,audio_features,spotify:track:77UjLW8j5UAGAGVGhR5oUK,0.188,453,248,79,2/9/18,2018,77UjLW8j5UAGAGVGhR5oUK,Pray for Me,Pray For Me (with Kendrick Lamar)
https://i.scdn.co/image/79ef8fb6e772a47e3e045a747376dca7b900583e,Migos,7847220,https://i.scdn.co/image/98b8cc9b24841b0f516dfc52e9228ff7f47041f2,https://i.scdn.co/image/f31fe04e6bfd7d154cc6434cbec87483b8d2d46e,87,190288,0.00299,https://api.spotify.com/v1/audio-analysis/2UVbBKQOdFAekPTRsnkzcf,0.815,190288,0.816,2UVbBKQOdFAekPTRsnkzcf,0,2,0.159,-5.474,1,0.269,181.967,4,https://api.spotify.com/v1/tracks/2UVbBKQOdFAekPTRsnkzcf,audio_features,spotify:track:2UVbBKQOdFAekPTRsnkzcf,0.498,819,264,80,1/26/18,2018,2UVbBKQOdFAekPTRsnkzcf,Stir Fry,Stir Fry
https://i.scdn.co/image/542d705154be4049fc927050d006987e63739bbd,Drake,29691686,https://i.scdn.co/image/ad10179d5f27ba77c7d6c95abd6e26f6a227e0d5,https://i.scdn.co/image/55e3fb26d67b4d71321440b3a440eecd9d8f20f7,100,198973,0.0332,https://api.spotify.com/v1/audio-analysis/6DCZcSspjsKoFjzjrWoCdn,0.754,198973,0.449,6DCZcSspjsKoFjzjrWoCdn,8.29E-05,7,0.552,-9.211,1,0.109,77.169,4,https://api.spotify.com/v1/tracks/6DCZcSspjsKoFjzjrWoCdn,audio_features,spotify:track:6DCZcSspjsKoFjzjrWoCdn,0.357,463,154,89,6/29/18,2018,6DCZcSspjsKoFjzjrWoCdn,God's Plan,God's Plan
https://i.scdn.co/image/6abf620eeb7402052d26396cecd895810f8f2874,Drake,29691687,https://i.scdn.co/image/ad10179d5f27ba77c7d6c95abd6e26f6a227e0d5,https://i.scdn.co/image/55e3fb26d67b4d71321440b3a440eecd9d8f20f7,100,255866,0.00531,https://api.spotify.com/v1/audio-analysis/4haJoBPbPj9QFKNpp9e8kx,0.654,255867,0.839,4haJoBPbPj9QFKNpp9e8kx,0,9,0.308,-5.076,0,0.443,74.886,4,https://api.spotify.com/v1/tracks/4haJoBPbPj9QFKNpp9e8kx,audio_features,spotify:track:4haJoBPbPj9QFKNpp9e8kx,0.549,743,386,61,1/20/18,2018,4haJoBPbPj9QFKNpp9e8kx,Diplomatic Immunity,Diplomatic Immunity
https://i.scdn.co/image/816dcd7b9b6651dd39ef483f41583514a3acad3c,Bruno Mars,18318668,https://i.scdn.co/image/5461dcbb3f23e1df62d85c8273fc49cc4edd49d5,https://i.scdn.co/image/63cad86cb183568085a4e5f0be86aa187cc511e4,90,217288,0.0185,https://api.spotify.com/v1/audio-analysis/3Vo4wInECJQuz9BIBMOu8i,0.704,217289,0.859,3Vo4wInECJQuz9BIBMOu8i,0,5,0.0215,-4.877,0,0.0996,105.115,4,https://api.spotify.com/v1/tracks/3Vo4wInECJQuz9BIBMOu8i,audio_features,spotify:track:3Vo4wInECJQuz9BIBMOu8i,0.926,311,226,80,12/20/17,2017,3Vo4wInECJQuz9BIBMOu8i,Finesse,Finesse (Remix) [feat. Cardi B]
https://i.scdn.co/image/7bf3de68381e7c944aebbe5cc8cfbe46e4fcd25f,Justin Timberlake,7290275,https://i.scdn.co/image/a721c7022afa24dda75ff146595919108635cbc9,https://i.scdn.co/image/bc3095a3b37f0ed452bf4243e7369cc05b4fae58,83,293946,0.0354,https://api.spotify.com/v1/audio-analysis/1L3NV7VrCiuE8C5QlhdeQL,0.745,293947,0.579,1L3NV7VrCiuE8C5QlhdeQL,0.0118,1,0.246,-5.771,1,0.138,97.002,4,https://api.spotify.com/v1/tracks/1L3NV7VrCiuE8C5QlhdeQL,audio_features,spotify:track:1L3NV7VrCiuE8C5QlhdeQL,0.645,582,129,56,1/5/18,2018,1L3NV7VrCiuE8C5QlhdeQL,Filthy,Filthy
https://i.scdn.co/image/10c890602bb0c5e2076e29d10c1d3c4addaa152f,Cardi B,5237445,https://i.scdn.co/image/9d6e740f68d497a00934ddd74f349085cd9de65d,https://i.scdn.co/image/6e581f8d8c7dca6406947a3257fd1e29bda9fe6c,95,223712,0.0659,https://api.spotify.com/v1/audio-analysis/6KBYefIoo7KydImq1uUQlL,0.926,223713,0.703,6KBYefIoo7KydImq1uUQlL,0,11,0.231,-6.337,0,0.103,125.022,4,https://api.spotify.com/v1/tracks/6KBYefIoo7KydImq1uUQlL,audio_features,spotify:track:6KBYefIoo7KydImq1uUQlL,0.485,852,246,79,4/6/18,2018,6KBYefIoo7KydImq1uUQlL,Bodak Yellow,Bodak Yellow
https://i.scdn.co/image/9f26166952f15b7a590d516ae10e88915f3badf4,Sam Smith,7366229,https://i.scdn.co/image/a75e3585bc7b453e6f768c02b977bd1f5a03ebad,https://i.scdn.co/image/997be88b275a7ed113d48c5ff9f50aa16445c2b1,90,201000,0.615,https://api.spotify.com/v1/audio-analysis/3VlbOrM6nYPprVvzBZllE5,0.661,201000,0.373,3VlbOrM6nYPprVvzBZllE5,0,5,0.177,-8.249,1,0.0505,91.5,4,https://api.spotify.com/v1/tracks/3VlbOrM6nYPprVvzBZllE5,audio_features,spotify:track:3VlbOrM6nYPprVvzBZllE5,0.523,500,99,78,11/3/17,2017,3VlbOrM6nYPprVvzBZllE5,Too Good at Goodbyes,Too Good At Goodbyes
https://i.scdn.co/image/142eccafbd4305f6d4325832076527f8d50d50ef,Post Malone,8894639,https://i.scdn.co/image/d6e77d06a98dae03be57cff1e3e0980ba66b24a9,https://i.scdn.co/image/c7384d9a531d912fa413c6cc5b6f755824881b2c,96,218146,0.117,https://api.spotify.com/v1/audio-analysis/0e7ipj03S05BNilyu5bRzt,0.587,218147,0.535,0e7ipj03S05BNilyu5bRzt,6.56E-05,5,0.131,-6.09,0,0.0898,159.847,4,https://api.spotify.com/v1/tracks/0e7ipj03S05BNilyu5bRzt,audio_features,spotify:track:0e7ipj03S05BNilyu5bRzt,0.14,576,232,90,4/27/18,2018,0e7ipj03S05BNilyu5bRzt,Rockstar,rockstar (feat. 21 Savage)
https://i.scdn.co/image/79ef8fb6e772a47e3e045a747376dca7b900583e,Migos,7847229,https://i.scdn.co/image/98b8cc9b24841b0f516dfc52e9228ff7f47041f2,https://i.scdn.co/image/f31fe04e6bfd7d154cc6434cbec87483b8d2d46e,87,303076,0.0338,https://api.spotify.com/v1/audio-analysis/4wFjTWCunQFKtukqrNijEt,0.896,303077,0.515,4wFjTWCunQFKtukqrNijEt,0,2,0.317,-5.395,1,0.183,138.016,4,https://api.spotify.com/v1/tracks/4wFjTWCunQFKtukqrNijEt,audio_features,spotify:track:4wFjTWCunQFKtukqrNijEt,0.174,1187,477,80,1/26/18,2018,4wFjTWCunQFKtukqrNijEt,MotorSport,MotorSport
https://i.scdn.co/image/0f8644c1b70a84b65310c8d4abd56128107fc3c0,Calvin Harris,14210730,https://i.scdn.co/image/c881da12bc67c50b377d0cd437581730274c5c21,https://i.scdn.co/image/ae8b76c87273307b365e41c5de76f0f47dd50f39,91,214846,0.037,https://api.spotify.com/v1/audio-analysis/7ef4DlsgrMEH11cDZd32M6,0.791,214847,0.862,7ef4DlsgrMEH11cDZd32M6,2.19E-05,9,0.0814,-3.24,0,0.11,123.994,4,https://api.spotify.com/v1/tracks/7ef4DlsgrMEH11cDZd32M6,audio_features,spotify:track:7ef4DlsgrMEH11cDZd32M6,0.592,355,90,89,4/6/18,2018,7ef4DlsgrMEH11cDZd32M6,ONE KISS,One Kiss (with Dua Lipa)
https://i.scdn.co/image/32dbd227fc8cc94fb7ec9ab5bddc8e9ca72db125,Keala Settle,411917,https://i.scdn.co/image/853d77fb4c4834e2b9308027489e60ce6a70dca7,https://i.scdn.co/image/f30641e62cc7ff58f96c68b1a5353d0084a2d855,0,234706,0.00583,https://api.spotify.com/v1/audio-analysis/45aBsnKRWUzhwbcqOJLwfe,0.284,234707,0.704,45aBsnKRWUzhwbcqOJLwfe,0.000115,2,0.0424,-7.276,1,0.186,191.702,4,https://api.spotify.com/v1/tracks/45aBsnKRWUzhwbcqOJLwfe,audio_features,spotify:track:45aBsnKRWUzhwbcqOJLwfe,0.1,545,146,81,12/8/17,2017,45aBsnKRWUzhwbcqOJLwfe,THIS IS ME,This Is Me
https://i.scdn.co/image/caf848886b4cd05003fb342f928b64ea09b305f3,George Ezra,1514683,https://i.scdn.co/image/52b95d7e8897a07c3c7d843e1f4ae9c61e80c90a,https://i.scdn.co/image/ad45a120872798a9b98f1585f1c59b68c9a5805d,83,201287,0.286,https://api.spotify.com/v1/audio-analysis/4ofwffwvvnbSkrMSCKQDaC,0.672,201287,0.735,4ofwffwvvnbSkrMSCKQDaC,0,5,0.242,-4.733,1,0.0457,115.741,4,https://api.spotify.com/v1/tracks/4ofwffwvvnbSkrMSCKQDaC,audio_features,spotify:track:4ofwffwvvnbSkrMSCKQDaC,0.754,385,92,88,3/23/18,2018,4ofwffwvvnbSkrMSCKQDaC,SHOTGUN,Shotgun
https://i.scdn.co/image/ab9e1e2e78d4f25e10364403dc13d7cffded6daf,Marshmello,6764017,https://i.scdn.co/image/d390ea8d34e3066c927eca1a67a9e6ccb6e943a1,https://i.scdn.co/image/719dab7f27ba0793b4ca7c5672ecf56d3d88467b,90,202620,0.205,https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,0.626,202621,0.88,08bNPGLD8AhKpnnERrAc6G,0,9,0.128,-2.384,0,0.0504,95.079,4,https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G,audio_features,spotify:track:08bNPGLD8AhKpnnERrAc6G,0.534,548,146,87,2/9/18,2018,08bNPGLD8AhKpnnERrAc6G,FRIENDS,FRIENDS
https://i.scdn.co/image/292b19bd5de87d20301604d538d794e4a8e7489e,Ramz,122156,https://i.scdn.co/image/53c2492d334d11d04e2c27e8c0869b4170261f99,https://i.scdn.co/image/8ae3baf6c451273c7676fc55b61af08fe0dbf3b0,65,202826,0.185,https://api.spotify.com/v1/audio-analysis/2U5cq89GCnsR1yixKkC8d5,0.45,202827,0.465,2U5cq89GCnsR1yixKkC8d5,0,7,0.0782,-7.867,0,0.268,70.231,3,https://api.spotify.com/v1/tracks/2U5cq89GCnsR1yixKkC8d5,audio_features,spotify:track:2U5cq89GCnsR1yixKkC8d5,0.788,598,120,75,12/1/17,2017,2U5cq89GCnsR1yixKkC8d5,BARKING,Barking
https://i.scdn.co/image/fcea66754c5ea32f09ef4d73db269d25e7622c2f,Eminem,22194911,https://i.scdn.co/image/ed213a32e1327f3f2d7b2539eb1db57f55b68dbb,https://i.scdn.co/image/ae8dd3b01ada324eeb8c0b341e8f7ebda406095e,95,221013,0.142,https://api.spotify.com/v1/audio-analysis/1cS0TgbR263ey9jn0MwD2s,0.748,221013,0.749,1cS0TgbR263ey9jn0MwD2s,0,8,0.0713,-5.916,0,0.516,90.09,4,https://api.spotify.com/v1/tracks/1cS0TgbR263ey9jn0MwD2s,audio_features,spotify:track:1cS0TgbR263ey9jn0MwD2s,0.659,841,341,81,12/15/17,2017,1cS0TgbR263ey9jn0MwD2s,RIVER,River (feat. Ed Sheeran)
https://i.scdn.co/image/818e3b50a414e755960fc12c4f6b28df68d20147,JENNIE,102441,https://i.scdn.co/image/4ad7e3620978619bd4ab34431a5f961e8e5d4f2d,https://i.scdn.co/image/1c56394af3e112a1369cb26c1c7fd486cfdd6e1f,73,169566,0.128,https://api.spotify.com/v1/audio-analysis/2wVDWtLKXunswWecARNILj,0.681,168461,0.666,2wVDWtLKXunswWecARNILj,0,3,0.127,-5.264,0,0.162,95.028,4,https://api.spotify.com/v1/tracks/2wVDWtLKXunswWecARNILj,audio_features,spotify:track:2wVDWtLKXunswWecARNILj,0.413,270,134,80,11/12/18,2018,2wVDWtLKXunswWecARNILj,SOLO,SOLO
https://i.scdn.co/image/32dbd227fc8cc94fb7ec9ab5bddc8e9ca72db125,Hugh Jackman,411917,https://i.scdn.co/image/853d77fb4c4834e2b9308027489e60ce6a70dca7,https://i.scdn.co/image/f30641e62cc7ff58f96c68b1a5353d0084a2d855,0,302146,0.000239,https://api.spotify.com/v1/audio-analysis/4ylWMuGbMXNDgDd8lErEle,0.417,302147,0.824,4ylWMuGbMXNDgDd8lErEle,0.0545,11,0.0725,-7.36,0,0.105,157.92,4,https://api.spotify.com/v1/tracks/4ylWMuGbMXNDgDd8lErEle,audio_features,spotify:track:4ylWMuGbMXNDgDd8lErEle,0.4,726,174,80,12/8/17,2017,4ylWMuGbMXNDgDd8lErEle,THE GREATEST SHOW,The Greatest Show
https://i.scdn.co/image/32dbd227fc8cc94fb7ec9ab5bddc8e9ca72db125,Zac Efron,411917,https://i.scdn.co/image/853d77fb4c4834e2b9308027489e60ce6a70dca7,https://i.scdn.co/image/f30641e62cc7ff58f96c68b1a5353d0084a2d855,0,217440,0.0716,https://api.spotify.com/v1/audio-analysis/65fpYBrI8o2cfrwf2US4gq,0.684,217440,0.619,65fpYBrI8o2cfrwf2US4gq,0,10,0.122,-7.005,1,0.0386,125.046,4,https://api.spotify.com/v1/tracks/65fpYBrI8o2cfrwf2US4gq,audio_features,spotify:track:65fpYBrI8o2cfrwf2US4gq,0.284,439,148,81,12/8/17,2017,65fpYBrI8o2cfrwf2US4gq,REWRITE THE STARS,Rewrite The Stars
https://i.scdn.co/image/af74e1fcc56fb50cad5377b025710224f745d4ba,Jason Derulo,6223377,https://i.scdn.co/image/95c580b7f4eb48f34a3e9b73ec763801d3eb9e9d,https://i.scdn.co/image/94ec695562c35fcbf00cc51ca765fc8002393d58,85,187521,0.0233,https://api.spotify.com/v1/audio-analysis/2z4pcBLQXF2BXKFvd0BuB6,0.845,187521,0.709,2z4pcBLQXF2BXKFvd0BuB6,0,10,0.094,-4.547,0,0.0714,98.062,4,https://api.spotify.com/v1/tracks/2z4pcBLQXF2BXKFvd0BuB6,audio_features,spotify:track:2z4pcBLQXF2BXKFvd0BuB6,0.62,404,284,76,11/10/17,2017,2z4pcBLQXF2BXKFvd0BuB6,TIP TOE,Tip Toe (feat. French Montana)
https://i.scdn.co/image/828457f43e77417b761080dff6deab9b77a4cf3d,Jess Glynne,1154767,https://i.scdn.co/image/14f75340efbbd864954c231eaeae65c14b13b428,https://i.scdn.co/image/83ada39a5ee4427d360f293806499ac31290db15,84,193923,0.0228,https://api.spotify.com/v1/audio-analysis/083Qf6hn6sFL6xiOHlZUyn,0.623,193924,0.851,083Qf6hn6sFL6xiOHlZUyn,0,7,0.12,-3.111,1,0.0409,100.063,4,https://api.spotify.com/v1/tracks/083Qf6hn6sFL6xiOHlZUyn,audio_features,spotify:track:083Qf6hn6sFL6xiOHlZUyn,0.4,547,103,80,5/3/18,2018,083Qf6hn6sFL6xiOHlZUyn,I'LL BE THERE,I'll Be There
